sample_id,platform,domain,text,sentiment_label,emotion,intensity,formality,has_code_switching,cs_languages,politeness,is_implicit,timestamp,annotator_agreement,word_count,char_count,text_processed,has_negation,has_intensifier,has_euphemism,has_sarcasm_marker,split
INDO_00096,Twitter,Makanan & Minuman,"Gudeg khas Jogja sama sekali tidak mengecewakan, malah memuaskan banget, customer service-nya so good.",positif,terkejut,0.82,semi-formal,True,Indo-English,rendah,False,2026-01-02 12:27:29,0.96,14,102,"gudeg khas jogja sama sekali tidak mengecewakan, malah memuaskan banget, customer service-nya so good.",True,True,False,False,train
INDO_00052,YouTube,Layanan,"Layanan check-in bandara sesuai ekspektasi, experience-nya so good.",positif,senang,0.89,semi-formal,True,Indo-English,sedang,False,2026-04-18 16:38:02,0.82,8,67,"layanan check-in bandara sesuai ekspektasi, experience-nya so good.",False,False,False,False,train
INDO_00241,TikTok,Wisata & Travel,"Permisi, Saudara/i, sudah tiga hari menunggu kabar soal paket tur ke Raja Ampat, belum ada respons apa pun.",negatif,sedih,0.67,informal,False,Indonesia,tinggi,True,2026-02-28 03:12:21,0.82,18,107,"permisi, saudara/i, sudah tiga hari menunggu kabar soal paket tur ke raja ampat, belum ada respons apa pun.",False,False,True,False,train
INDO_00485,Twitter,Sosial & Politik,"Wacana revisi undang-undang ketenagakerjaan berjalan sesuai standar, seperti biasa saja, packaging-nya so-so.",netral,netral,0.21,semi-formal,True,Indo-English,sedang,False,2026-01-21 02:44:53,0.77,12,109,"wacana revisi undang-undang ketenagakerjaan berjalan sesuai standar, seperti biasa saja, packaging-nya so-so.",False,False,False,False,train
INDO_00379,YouTube,Makanan & Minuman,"Sate ayam Madura berjalan sesuai standar, ya standar aja sih, overall quality-nya just average.",netral,netral,0.01,semi-formal,True,Indo-English,sedang,False,2026-01-27 01:50:31,0.82,14,95,"sate ayam madura berjalan sesuai standar, ya standar aja sih, overall quality-nya just average.",False,False,False,False,validation
INDO_00179,Twitter,Hiburan & Film,"Serial anime yang lagi tayang mengecewakan banget, delivery-nya so bad.",negatif,jijik,0.73,informal,True,Indo-English,rendah,False,2026-02-21 08:30:01,0.85,10,71,"serial anime yang lagi tayang mengecewakan banget, delivery-nya so bad.",False,True,False,False,train
INDO_00042,YouTube,Layanan,"Layanan reservasi hotel online bagus sekali, di luar dugaan, seneng banget jujur, overall quality-nya worth it.",positif,senang,0.72,informal,True,Indo-English,sedang,False,2026-01-23 09:56:11,0.78,16,111,"layanan reservasi hotel online bagus sekali, di luar dugaan, seneng banget jujur, overall quality-nya worth it.",False,True,False,False,train
INDO_00499,YouTube,Layanan,"Layanan reservasi hotel online berjalan sesuai standar, experience-nya just average. min",netral,netral,0.09,informal,True,Indo-English,sedang,False,2026-01-21 18:49:25,0.79,11,88,"layanan reservasi hotel online berjalan sesuai standar, experience-nya just average. min",False,False,False,False,train
INDO_00422,Instagram,Wisata & Travel,"Kapal wisata di Labuan Bajo berjalan sesuai standar, ya standar aja sih, overall quality-nya just average. 🙏",netral,netral,0.27,informal,True,Indo-English,sedang,False,2026-04-18 10:12:32,0.8,17,108,"kapal wisata di labuan bajo berjalan sesuai standar, ya standar aja sih, overall quality-nya just average. 🙏",False,False,False,False,validation
INDO_00207,Instagram,Layanan,"Permisi, Bapak/Ibu, sudah tiga hari menunggu kabar soal layanan check-in bandara, belum ada respons apa pun.",negatif,jijik,0.52,formal,False,Indonesia,tinggi,True,2026-01-31 04:26:23,0.85,16,108,"permisi, bapak/ibu, sudah tiga hari menunggu kabar soal layanan check-in bandara, belum ada respons apa pun.",False,False,True,False,validation
INDO_00283,TikTok,Sosial & Politik,"Program pemerataan akses internet desa sama sekali tidak sesuai, bikin kecewa banget, experience-nya overrated. parah sih",negatif,sedih,0.65,semi-formal,True,Indo-English,sedang,False,2026-02-22 21:14:04,0.91,16,121,"program pemerataan akses internet desa sama sekali tidak sesuai, bikin kecewa banget, experience-nya overrated. parah sih",True,True,False,False,train
INDO_00255,Twitter,Produk/E-commerce,"Wah, ""hebat"" sekali. Rice cooker mini mengecewakan banget. #review",negatif,sedih,0.91,informal,False,Indonesia,rendah,False,2026-02-24 17:04:45,0.89,9,66,"wah, ""hebat"" sekali. rice cooker mini mengecewakan banget. #review",False,True,False,True,train
INDO_00413,TikTok,Sosial & Politik,"Program literasi digital nasional berjalan sesuai standar, seperti biasa saja, delivery-nya just average. parah sih",netral,netral,0.1,informal,True,Indo-English,sedang,False,2026-04-28 10:42:40,0.93,15,115,"program literasi digital nasional berjalan sesuai standar, seperti biasa saja, delivery-nya just average. parah sih",False,False,False,False,train
INDO_00005,TikTok,Sosial & Politik,"Kebijakan subsidi BBM bagus sekali, di luar dugaan.",positif,senang,0.83,informal,False,Indonesia,rendah,False,2026-02-10 21:36:19,0.73,8,51,"kebijakan subsidi bbm bagus sekali, di luar dugaan.",False,True,False,False,train
INDO_00257,Instagram,Wisata & Travel,"Mohon maaf sebelumnya, pihak terkait, sudah tiga hari menunggu kabar soal Pantai Kuta di Bali, belum ada respons apa pun, overall quality-nya so bad. ✨",negatif,sedih,0.84,semi-formal,True,Indo-English,tinggi,True,2026-03-08 13:56:16,0.75,25,151,"mohon maaf sebelumnya, pihak terkait, sudah tiga hari menunggu kabar soal pantai kuta di bali, belum ada respons apa pun, overall quality-nya so bad. ✨",False,False,True,False,validation
INDO_00449,Instagram,Wisata & Travel,"Resort tepi pantai di Lombok berjalan sesuai standar, ya standar aja sih.",netral,netral,0.23,informal,False,Indonesia,sedang,False,2026-02-09 12:49:56,0.76,12,73,"resort tepi pantai di lombok berjalan sesuai standar, ya standar aja sih.",False,False,False,False,train
INDO_00101,YouTube,Sosial & Politik,"Program pemerataan akses internet desa bagus sekali, di luar dugaan, bikin senyum sendiri, packaging-nya so good. min",positif,senang,0.95,informal,True,Indo-English,sedang,False,2026-02-21 06:15:14,0.83,17,117,"program pemerataan akses internet desa bagus sekali, di luar dugaan, bikin senyum sendiri, packaging-nya so good. min",False,True,False,False,test
INDO_00227,TikTok,Makanan & Minuman,"Permisi, Bapak/Ibu, sampai harus komplain dua kali gara-gara warung makan Padang, sungguh. parah sih",negatif,jijik,0.89,formal,False,Indonesia,tinggi,True,2026-04-09 03:22:36,0.85,14,100,"permisi, bapak/ibu, sampai harus komplain dua kali gara-gara warung makan padang, sungguh. parah sih",False,True,False,False,train
INDO_00430,Twitter,Layanan,"Sistem antrean di kantor pos berjalan sesuai standar, packaging-nya just average. #review",netral,netral,0.23,semi-formal,True,Indo-English,rendah,False,2026-04-05 20:43:24,0.78,12,89,"sistem antrean di kantor pos berjalan sesuai standar, packaging-nya just average. #review",False,False,False,False,validation
INDO_00214,YouTube,Layanan,"Layanan pengaduan pelanggan mengecewakan banget, rasanya sedih dengernya, packaging-nya so bad. min",negatif,sedih,0.74,informal,True,Indo-English,rendah,False,2026-02-18 18:18:35,0.91,12,99,"layanan pengaduan pelanggan mengecewakan banget, rasanya sedih dengernya, packaging-nya so bad. min",False,True,False,False,train
INDO_00172,YouTube,Hiburan & Film,"Mohon maaf sebelumnya, Admin, sudah tiga hari menunggu kabar soal album baru band indie, belum ada respons apa pun. min",negatif,sedih,0.64,formal,False,Indonesia,tinggi,True,2026-01-10 20:44:24,0.81,20,119,"mohon maaf sebelumnya, admin, sudah tiga hari menunggu kabar soal album baru band indie, belum ada respons apa pun. min",False,False,True,False,test
INDO_00099,Instagram,Hiburan & Film,Webtoon yang lagi hits memuaskan banget. ✨,positif,senang,0.99,semi-formal,False,Indonesia,rendah,False,2026-01-18 22:08:31,0.82,7,42,webtoon yang lagi hits memuaskan banget. ✨,False,True,False,False,train
INDO_00293,YouTube,Wisata & Travel,"Permisi, Bapak/Ibu, sudah tiga hari menunggu kabar soal Pantai Kuta di Bali, belum ada respons apa pun.",negatif,marah,0.51,semi-formal,False,Indonesia,tinggi,True,2026-03-24 06:00:22,0.73,17,103,"permisi, bapak/ibu, sudah tiga hari menunggu kabar soal pantai kuta di bali, belum ada respons apa pun.",False,False,False,False,train
INDO_00216,Instagram,Sosial & Politik,"Isu sampah plastik di sungai mengecewakan banget, packaging-nya disappointing.",negatif,sedih,0.89,informal,True,Indo-English,rendah,False,2026-02-23 17:25:23,0.72,9,78,"isu sampah plastik di sungai mengecewakan banget, packaging-nya disappointing.",False,True,False,False,train
INDO_00062,Instagram,Produk/E-commerce,"Aksesoris handphone bagus sekali, di luar dugaan. 😊",positif,senang,0.86,semi-formal,False,Indonesia,rendah,False,2026-01-09 13:27:33,0.84,8,51,"aksesoris handphone bagus sekali, di luar dugaan. 😊",False,True,False,False,validation
INDO_00048,Instagram,Layanan,"Baru sekali coba layanan check-in bandara, langsung niat balik lagi minggu depan. ✨",positif,senang,0.85,semi-formal,False,Indonesia,sedang,True,2026-01-01 16:31:26,0.86,13,83,"baru sekali coba layanan check-in bandara, langsung niat balik lagi minggu depan. ✨",False,False,True,False,train
INDO_00033,Twitter,Produk/E-commerce,Tas ransel anti air memuaskan banget.,positif,senang,0.75,semi-formal,False,Indonesia,rendah,False,2026-03-06 18:29:10,0.94,6,37,tas ransel anti air memuaskan banget.,False,True,False,False,train
INDO_00268,TikTok,Sosial & Politik,Kebijakan kenaikan tarif pajak ternyata mengecewakan. sumpah bener,negatif,marah,0.9,informal,False,Indonesia,sedang,False,2026-01-26 09:39:49,0.76,8,66,kebijakan kenaikan tarif pajak ternyata mengecewakan. sumpah bener,False,False,False,False,train
INDO_00328,TikTok,Layanan,"Permisi, Admin, sampai harus komplain dua kali gara-gara sistem antrean di kantor pos. wkwk",negatif,marah,0.51,formal,False,Indonesia,tinggi,True,2026-02-20 20:48:00,0.77,14,91,"permisi, admin, sampai harus komplain dua kali gara-gara sistem antrean di kantor pos. wkwk",False,False,False,False,train
INDO_00201,YouTube,Layanan,"Mohon maaf sebelumnya, Saudara/i, sudah tiga hari menunggu kabar soal layanan customer service bank, belum ada respons apa pun, sungguh.",negatif,sedih,0.71,semi-formal,False,Indonesia,tinggi,True,2026-02-01 09:01:35,0.74,20,136,"mohon maaf sebelumnya, saudara/i, sudah tiga hari menunggu kabar soal layanan customer service bank, belum ada respons apa pun, sungguh.",False,True,False,False,test
INDO_00447,Twitter,Wisata & Travel,Desa wisata di Kintamani terasa cukup wajar.,netral,netral,0.04,semi-formal,False,Indonesia,rendah,False,2026-03-27 19:06:09,0.9,7,44,desa wisata di kintamani terasa cukup wajar.,False,False,True,False,train
INDO_00028,YouTube,Produk/E-commerce,"Baju custom desain sendiri ternyata memuaskan, bikin senyum sendiri, experience-nya amazing. min",positif,senang,0.9,formal,True,Indo-English,sedang,False,2026-04-18 03:01:01,0.87,12,96,"baju custom desain sendiri ternyata memuaskan, bikin senyum sendiri, experience-nya amazing. min",False,False,False,False,validation
INDO_00425,TikTok,Hiburan & Film,"Acara reality show terbaru berjalan sesuai standar, packaging-nya so-so. sumpah bener",netral,netral,0.33,semi-formal,True,Indo-English,sedang,False,2026-03-25 01:09:55,0.78,11,85,"acara reality show terbaru berjalan sesuai standar, packaging-nya so-so. sumpah bener",False,False,False,False,train
INDO_00231,Instagram,Produk/E-commerce,"Tas ransel anti air ternyata mengecewakan, rasanya sedih dengernya.",negatif,sedih,0.94,semi-formal,False,Indonesia,rendah,False,2026-04-19 22:00:55,0.95,9,67,"tas ransel anti air ternyata mengecewakan, rasanya sedih dengernya.",False,False,False,False,train
INDO_00261,YouTube,Sosial & Politik,Isu sampah plastik di sungai tidak sesuai yang dijanjikan.,negatif,marah,0.74,informal,False,Indonesia,sedang,False,2026-01-02 21:03:50,0.72,9,58,isu sampah plastik di sungai tidak sesuai yang dijanjikan.,True,False,False,False,train
INDO_00289,Twitter,Hiburan & Film,"""Cepat"" sekali katanya. Serial anime yang lagi tayang ternyata mengecewakan, rasanya sedih dengernya, experience-nya a waste of money.",negatif,sedih,0.55,formal,True,Indo-English,sedang,False,2026-01-22 17:22:12,0.76,18,134,"""cepat"" sekali katanya. serial anime yang lagi tayang ternyata mengecewakan, rasanya sedih dengernya, experience-nya a waste of money.",False,False,False,True,train
INDO_00163,TikTok,Sosial & Politik,"Diskusi soal reformasi birokrasi ternyata bagus sekali, delivery-nya amazing.",positif,senang,0.89,formal,True,Indo-English,rendah,False,2026-01-15 14:39:42,0.81,9,77,"diskusi soal reformasi birokrasi ternyata bagus sekali, delivery-nya amazing.",False,False,False,False,validation
INDO_00426,TikTok,Layanan,Sistem antrean di kantor pos berjalan sesuai standar.,netral,netral,0.05,informal,False,Indonesia,sedang,False,2026-01-29 22:38:35,0.93,8,53,sistem antrean di kantor pos berjalan sesuai standar.,False,False,False,False,train
INDO_00139,TikTok,Hiburan & Film,Festival film independen tahun ini tetap terasa menyenangkan. wkwk,positif,senang,0.6,informal,False,Indonesia,rendah,False,2026-04-16 22:38:06,0.87,9,66,festival film independen tahun ini tetap terasa menyenangkan. wkwk,False,False,True,False,train
INDO_00063,YouTube,Hiburan & Film,"Konser musik indie kemarin malam ternyata bagus sekali, delivery-nya amazing. min",positif,senang,0.9,semi-formal,True,Indo-English,sedang,False,2026-01-07 23:54:11,0.92,11,81,"konser musik indie kemarin malam ternyata bagus sekali, delivery-nya amazing. min",False,False,False,False,test
INDO_00136,YouTube,Hiburan & Film,"Konser musik indie kemarin malam bagus sekali, di luar dugaan, seneng banget jujur, experience-nya highly recommended.",positif,senang,0.74,informal,True,Indo-English,sedang,False,2026-03-13 16:40:16,0.78,16,118,"konser musik indie kemarin malam bagus sekali, di luar dugaan, seneng banget jujur, experience-nya highly recommended.",False,True,False,False,train
INDO_00129,Twitter,Sosial & Politik,"Program vaksinasi nasional sama sekali tidak mengecewakan, malah memuaskan banget, experience-nya worth it.",positif,senang,0.78,informal,True,Indo-English,sedang,False,2026-04-24 02:41:28,0.74,13,107,"program vaksinasi nasional sama sekali tidak mengecewakan, malah memuaskan banget, experience-nya worth it.",True,True,False,False,train
INDO_00477,Twitter,Sosial & Politik,Kebijakan subsidi listrik terasa cukup wajar.,netral,netral,0.11,semi-formal,False,Indonesia,rendah,False,2026-04-18 06:57:12,0.82,6,45,kebijakan subsidi listrik terasa cukup wajar.,False,False,True,False,train
INDO_00009,YouTube,Hiburan & Film,"Film animasi buatan studio lokal ternyata memuaskan, bikin senyum sendiri, experience-nya so good.",positif,senang,0.68,informal,True,Indo-English,sedang,False,2026-01-29 18:10:01,0.95,13,98,"film animasi buatan studio lokal ternyata memuaskan, bikin senyum sendiri, experience-nya so good.",False,False,False,False,train
INDO_00327,TikTok,Produk/E-commerce,"Mohon maaf sebelumnya, Admin, sudah tiga hari menunggu kabar soal kamera mirrorless entry level, belum ada respons apa pun, delivery-nya not worth it. parah sih",negatif,marah,0.94,informal,True,Indo-English,tinggi,True,2026-03-25 10:57:04,0.74,25,160,"mohon maaf sebelumnya, admin, sudah tiga hari menunggu kabar soal kamera mirrorless entry level, belum ada respons apa pun, delivery-nya not worth it. parah sih",False,False,True,False,train
INDO_00464,YouTube,Sosial & Politik,"Program literasi digital nasional tidak ada perubahan berarti, delivery-nya so-so. min",netral,netral,0.25,semi-formal,True,Indo-English,rendah,False,2026-01-25 17:56:21,0.76,11,86,"program literasi digital nasional tidak ada perubahan berarti, delivery-nya so-so. min",True,False,False,False,train
INDO_00065,YouTube,Produk/E-commerce,"Produk kecantikan yang lagi viral sama sekali tidak mengecewakan, malah memuaskan banget, overall quality-nya impressive.",positif,senang,0.7,informal,True,Indo-English,rendah,False,2026-01-09 02:56:11,0.75,15,121,"produk kecantikan yang lagi viral sama sekali tidak mengecewakan, malah memuaskan banget, overall quality-nya impressive.",True,True,False,False,train
INDO_00301,Twitter,Makanan & Minuman,Nasi uduk pagi hari ternyata mengecewakan.,negatif,sedih,0.72,formal,False,Indonesia,rendah,False,2026-03-01 20:35:16,0.78,6,42,nasi uduk pagi hari ternyata mengecewakan.,False,False,False,False,train
INDO_00015,YouTube,Produk/E-commerce,"Blender portable memuaskan banget, bikin senyum sendiri, experience-nya amazing.",positif,senang,0.94,informal,True,Indo-English,rendah,False,2026-03-12 19:23:57,0.77,9,80,"blender portable memuaskan banget, bikin senyum sendiri, experience-nya amazing.",False,True,False,False,train
INDO_00157,TikTok,Wisata & Travel,"Paket wisata ke Yogyakarta ternyata bagus sekali, experience-nya impressive. sumpah bener",positif,senang,0.63,formal,True,Indo-English,sedang,False,2026-01-08 17:55:24,0.9,11,89,"paket wisata ke yogyakarta ternyata bagus sekali, experience-nya impressive. sumpah bener",False,False,False,False,train
INDO_00041,YouTube,Layanan,"Sistem antrean di kantor pos bagus sekali, di luar dugaan, packaging-nya impressive. min",positif,senang,0.71,informal,True,Indo-English,rendah,False,2026-03-11 11:30:42,0.75,13,88,"sistem antrean di kantor pos bagus sekali, di luar dugaan, packaging-nya impressive. min",False,True,False,False,train
INDO_00380,YouTube,Makanan & Minuman,"Warung makan Padang berjalan sesuai standar, ya standar aja sih.",netral,netral,0.14,formal,False,Indonesia,sedang,False,2026-02-10 19:01:39,0.91,10,64,"warung makan padang berjalan sesuai standar, ya standar aja sih.",False,False,False,False,train
INDO_00469,YouTube,Makanan & Minuman,"Sate ayam Madura berjalan sesuai standar, experience-nya okay-ish. min",netral,netral,0.24,informal,True,Indo-English,sedang,False,2026-02-18 10:53:34,0.92,9,70,"sate ayam madura berjalan sesuai standar, experience-nya okay-ish. min",False,False,False,False,test
INDO_00404,YouTube,Wisata & Travel,"Pulau kecil di Kepulauan Seribu tidak ada perubahan berarti, seperti biasa saja, packaging-nya just average.",netral,netral,0.22,formal,True,Indo-English,rendah,False,2026-01-20 23:03:10,0.93,15,108,"pulau kecil di kepulauan seribu tidak ada perubahan berarti, seperti biasa saja, packaging-nya just average.",True,False,False,False,test
INDO_00217,YouTube,Wisata & Travel,"Wah, ""hebat"" sekali. Rute road trip Trans-Sumatra ternyata mengecewakan. min",negatif,sedih,0.74,semi-formal,False,Indonesia,rendah,False,2026-03-10 16:15:42,0.75,10,76,"wah, ""hebat"" sekali. rute road trip trans-sumatra ternyata mengecewakan. min",False,False,False,True,train
INDO_00280,TikTok,Layanan,"Belum juga ada kabar dari helpdesk teknis kampus setelah sekian lama menunggu, sungguh.",negatif,sedih,0.71,formal,False,Indonesia,sedang,True,2026-04-19 17:14:46,0.7,13,87,"belum juga ada kabar dari helpdesk teknis kampus setelah sekian lama menunggu, sungguh.",True,True,False,False,train
INDO_00435,TikTok,Hiburan & Film,"Acara reality show terbaru berjalan sesuai standar, biasa-biasa saja, experience-nya so-so. sumpah bener",netral,netral,0.29,semi-formal,True,Indo-English,sedang,False,2026-03-20 21:51:21,0.81,13,104,"acara reality show terbaru berjalan sesuai standar, biasa-biasa saja, experience-nya so-so. sumpah bener",False,False,False,False,validation
INDO_00431,YouTube,Wisata & Travel,"Pulau kecil di Kepulauan Seribu berjalan seperti hari-hari biasa saja, packaging-nya just average.",netral,netral,0.04,formal,True,Indo-English,sedang,True,2026-01-31 00:16:14,0.76,13,98,"pulau kecil di kepulauan seribu berjalan seperti hari-hari biasa saja, packaging-nya just average.",False,False,False,False,validation
INDO_00338,YouTube,Produk/E-commerce,"Blender portable berjalan sesuai standar, packaging-nya just average.",netral,netral,0.1,semi-formal,True,Indo-English,sedang,False,2026-02-15 23:16:33,0.83,8,69,"blender portable berjalan sesuai standar, packaging-nya just average.",False,False,False,False,train
INDO_00237,Twitter,Makanan & Minuman,"Sate ayam Madura sama sekali tidak sesuai, bikin kecewa banget, jujur bikin kecewa.",negatif,sedih,0.57,informal,False,Indonesia,sedang,False,2026-02-01 13:18:47,0.82,13,83,"sate ayam madura sama sekali tidak sesuai, bikin kecewa banget, jujur bikin kecewa.",True,True,False,False,test
INDO_00208,Instagram,Layanan,"Terima kasih sebelumnya, Bapak/Ibu, sudah tiga hari menunggu kabar soal jasa laundry kiloan, belum ada respons apa pun. 🙏",negatif,jijik,0.87,informal,False,Indonesia,tinggi,True,2026-02-04 09:07:25,0.86,19,121,"terima kasih sebelumnya, bapak/ibu, sudah tiga hari menunggu kabar soal jasa laundry kiloan, belum ada respons apa pun. 🙏",False,False,True,False,test
INDO_00213,Twitter,Wisata & Travel,"Jalur pendakian Gunung Bromo sama sekali tidak sesuai, bikin kecewa banget, bikin kesel juga, experience-nya so bad. #review",negatif,marah,0.77,semi-formal,True,Indo-English,sedang,False,2026-03-22 01:25:52,0.88,18,124,"jalur pendakian gunung bromo sama sekali tidak sesuai, bikin kecewa banget, bikin kesel juga, experience-nya so bad. #review",True,True,False,False,train
INDO_00296,TikTok,Makanan & Minuman,Mie ayam legendaris tidak sesuai yang dijanjikan. parah sih,negatif,jijik,0.84,informal,False,Indonesia,sedang,False,2026-01-05 19:30:46,0.72,9,59,mie ayam legendaris tidak sesuai yang dijanjikan. parah sih,True,False,False,False,train
INDO_00458,YouTube,Hiburan & Film,"Teater musikal di gedung kesenian berjalan sesuai standar, packaging-nya okay-ish. btw",netral,netral,0.12,formal,True,Indo-English,sedang,False,2026-02-04 19:52:52,0.85,11,86,"teater musikal di gedung kesenian berjalan sesuai standar, packaging-nya okay-ish. btw",False,False,False,False,train
INDO_00252,Instagram,Hiburan & Film,"""Terbaik"", katanya. Film layar lebar akhir pekan ini ternyata mengecewakan, agak nyesek juga. 😊",negatif,sedih,0.65,formal,False,Indonesia,rendah,False,2026-03-06 12:05:47,0.82,14,95,"""terbaik"", katanya. film layar lebar akhir pekan ini ternyata mengecewakan, agak nyesek juga. 😊",False,False,False,True,train
INDO_00489,YouTube,Hiburan & Film,"Film animasi buatan studio lokal tidak ada perubahan berarti, ya standar aja sih. btw",netral,netral,0.02,formal,False,Indonesia,sedang,False,2026-03-21 22:43:20,0.88,14,85,"film animasi buatan studio lokal tidak ada perubahan berarti, ya standar aja sih. btw",True,False,False,False,test
INDO_00487,TikTok,Sosial & Politik,Tidak ada yang berbeda dari isu banjir tahunan di ibu kota dibanding hari-hari sebelumnya. wkwk,netral,netral,0.02,semi-formal,False,Indonesia,sedang,True,2026-02-18 04:32:35,0.78,15,95,tidak ada yang berbeda dari isu banjir tahunan di ibu kota dibanding hari-hari sebelumnya. wkwk,True,False,True,False,test
INDO_00304,YouTube,Hiburan & Film,"Acara musik di TV nasional sama sekali tidak sesuai, bikin kecewa banget, experience-nya overrated. min",negatif,sedih,0.85,informal,True,Indo-English,sedang,False,2026-02-21 19:24:17,0.91,15,103,"acara musik di tv nasional sama sekali tidak sesuai, bikin kecewa banget, experience-nya overrated. min",True,True,False,False,train
INDO_00351,Instagram,Sosial & Politik,"Debat publik soal pendidikan berjalan sesuai standar, customer service-nya so-so.",netral,netral,0.05,informal,True,Indo-English,rendah,False,2026-01-31 21:54:56,0.76,10,81,"debat publik soal pendidikan berjalan sesuai standar, customer service-nya so-so.",False,False,False,False,validation
INDO_00270,Instagram,Wisata & Travel,Kawasan Malioboro ternyata mengecewakan.,negatif,sedih,0.92,semi-formal,False,Indonesia,sedang,False,2026-01-21 23:45:43,0.85,4,40,kawasan malioboro ternyata mengecewakan.,False,False,False,False,train
INDO_00202,YouTube,Layanan,"Layanan di rumah sakit sama sekali tidak sesuai, bikin kecewa banget.",negatif,sedih,0.84,semi-formal,False,Indonesia,sedang,False,2026-03-16 06:46:25,0.73,11,69,"layanan di rumah sakit sama sekali tidak sesuai, bikin kecewa banget.",True,True,False,False,train
INDO_00162,TikTok,Sosial & Politik,"Kebijakan pengendalian inflasi bagus sekali, di luar dugaan. wkwk",positif,senang,0.86,informal,False,Indonesia,sedang,False,2026-01-08 12:28:11,0.88,9,65,"kebijakan pengendalian inflasi bagus sekali, di luar dugaan. wkwk",False,True,False,False,train
INDO_00044,Twitter,Hiburan & Film,"Festival film independen tahun ini ternyata bagus sekali, seneng banget jujur, overall quality-nya worth it. #curhat",positif,senang,0.83,informal,True,Indo-English,sedang,False,2026-04-02 09:34:28,0.73,16,116,"festival film independen tahun ini ternyata bagus sekali, seneng banget jujur, overall quality-nya worth it. #curhat",False,False,False,False,train
INDO_00218,TikTok,Wisata & Travel,"""Cepat"" sekali katanya. Kebun teh di Puncak mengecewakan banget.",negatif,jijik,0.77,semi-formal,False,Indonesia,rendah,False,2026-02-13 04:36:58,0.77,9,64,"""cepat"" sekali katanya. kebun teh di puncak mengecewakan banget.",False,True,False,True,train
INDO_00402,Instagram,Produk/E-commerce,"Kursi gaming ergonomis tidak ada perubahan berarti, ya standar aja sih, overall quality-nya okay-ish. 😊",netral,netral,0.01,formal,True,Indo-English,rendah,False,2026-02-08 18:04:36,0.81,15,103,"kursi gaming ergonomis tidak ada perubahan berarti, ya standar aja sih, overall quality-nya okay-ish. 😊",True,False,False,False,test
INDO_00191,TikTok,Wisata & Travel,Kawasan Danau Toba tidak sesuai yang dijanjikan. wkwk,negatif,sedih,0.86,semi-formal,False,Indonesia,sedang,False,2026-03-31 09:10:06,0.73,8,53,kawasan danau toba tidak sesuai yang dijanjikan. wkwk,True,False,False,False,train
INDO_00310,Twitter,Layanan,Layanan pengembalian barang tidak sesuai yang dijanjikan.,negatif,marah,0.95,informal,False,Indonesia,sedang,False,2026-03-09 21:31:34,0.73,7,57,layanan pengembalian barang tidak sesuai yang dijanjikan.,True,False,False,False,test
INDO_00260,TikTok,Wisata & Travel,"Pantai Kuta di Bali sama sekali tidak sesuai, bikin kecewa banget, delivery-nya disappointing. wkwk",negatif,sedih,0.71,informal,True,Indo-English,sedang,False,2026-03-01 06:17:33,0.8,14,99,"pantai kuta di bali sama sekali tidak sesuai, bikin kecewa banget, delivery-nya disappointing. wkwk",True,True,False,False,train
INDO_00106,Instagram,Makanan & Minuman,Bakso beranak memuaskan banget. ✨,positif,terkejut,0.83,informal,False,Indonesia,rendah,False,2026-02-14 04:40:18,0.76,5,33,bakso beranak memuaskan banget. ✨,False,True,False,False,train
INDO_00054,Twitter,Produk/E-commerce,"Blender portable sama sekali tidak mengecewakan, malah memuaskan banget, customer service-nya so good.",positif,terkejut,0.65,informal,True,Indo-English,rendah,False,2026-02-13 06:53:56,0.86,13,102,"blender portable sama sekali tidak mengecewakan, malah memuaskan banget, customer service-nya so good.",True,True,False,False,test
INDO_00390,Twitter,Wisata & Travel,Rute road trip Trans-Sumatra tidak ada perubahan berarti. #curhat,netral,netral,0.27,semi-formal,False,Indonesia,sedang,False,2026-01-05 14:17:03,0.82,9,65,rute road trip trans-sumatra tidak ada perubahan berarti. #curhat,True,False,False,False,validation
INDO_00002,YouTube,Sosial & Politik,Program vaksinasi nasional memuaskan banget. min,positif,senang,0.82,informal,False,Indonesia,sedang,False,2026-02-07 12:03:00,0.9,6,48,program vaksinasi nasional memuaskan banget. min,False,True,False,False,test
INDO_00442,TikTok,Hiburan & Film,"Mohon maaf sebelumnya, Bapak/Ibu, film dokumenter tentang budaya daerah berjalan sesuai standar, ya standar aja sih. sumpah bener",netral,netral,0.1,semi-formal,False,Indonesia,tinggi,False,2026-03-19 08:59:09,0.83,18,129,"mohon maaf sebelumnya, bapak/ibu, film dokumenter tentang budaya daerah berjalan sesuai standar, ya standar aja sih. sumpah bener",False,False,False,False,train
INDO_00483,Twitter,Layanan,Layanan reservasi hotel online tidak ada perubahan berarti.,netral,netral,0.02,formal,False,Indonesia,sedang,False,2026-03-05 17:48:41,0.81,8,59,layanan reservasi hotel online tidak ada perubahan berarti.,True,False,False,False,train
INDO_00050,TikTok,Wisata & Travel,"Paket tur ke Raja Ampat memuaskan banget, delivery-nya amazing.",positif,senang,0.71,informal,True,Indo-English,rendah,False,2026-02-24 02:23:03,0.88,9,63,"paket tur ke raja ampat memuaskan banget, delivery-nya amazing.",False,True,False,False,train
